text;language;label;cleaned_text;tokens
متحفز لمواجهة التحديات;arabic;clean;متحفز لمواجهه التحديات;['متحفز', 'لمواجهه', 'التحديات']
أتعلم مهارات جديدة باستمرار;arabic;clean;اتعلم مهارات جديده باستمرار;['اتعلم', 'مهارات', 'جديده', 'باستمرار']
متحمس للتعاون مع الآخرين;arabic;clean;متحمس للتعاون الاخرين;['متحمس', 'للتعاون', 'الاخرين']
أستطيع العمل بكفاءة تحت الضغط;arabic;clean;استطيع العمل بكفاءه الضغط;['استطيع', 'العمل', 'بكفاءه', 'الضغط']
ملتزم بالجودة العالية;arabic;clean;ملتزم بالجوده العاليه;['ملتزم', 'بالجوده', 'العاليه']
قادر على التعامل مع المواقف الصعبة;arabic;clean;قادر علي التعامل المواقف الصعبه;['قادر', 'علي', 'التعامل', 'المواقف', 'الصعبه']
واثق من مهاراتي في التواصل;arabic;clean;واثق مهاراتي التواصل;['واثق', 'مهاراتي', 'التواصل']
منفتح ومستعد لتلقي الأفكار;arabic;clean;منفتح ومستعد لتلقي الافكار;['منفتح', 'ومستعد', 'لتلقي', 'الافكار']
متحفز للتعلم من الآخرين;arabic;clean;متحفز للتعلم الاخرين;['متحفز', 'للتعلم', 'الاخرين']
لدي خبرة في حل المشكلات;arabic;clean;لدي خبره حل المشكلات;['لدي', 'خبره', 'حل', 'المشكلات']
واثق في تقديم العروض;arabic;clean;واثق تقديم العروض;['واثق', 'تقديم', 'العروض']
أركز على التحسين المستمر;arabic;clean;اركز علي التحسين المستمر;['اركز', 'علي', 'التحسين', 'المستمر']
أجيد إدارة المشاريع;arabic;clean;اجيد اداره المشاريع;['اجيد', 'اداره', 'المشاريع']
قادر على التكيف مع التحديات الجديدة;arabic;clean;قادر علي التكيف التحديات الجديده;['قادر', 'علي', 'التكيف', 'التحديات', 'الجديده']
متحمس للمساهمة بالأفكار;arabic;clean;متحمس للمساهمه بالافكار;['متحمس', 'للمساهمه', 'بالافكار']
مدفوع لتحقيق أهداف الفريق;arabic;clean;مدفوع لتحقيق اهداف الفريق;['مدفوع', 'لتحقيق', 'اهداف', 'الفريق']
ملتزم بالتميز;arabic;clean;ملتزم بالتميز;['ملتزم', 'بالتميز']
واثق من قدرتي على تلبية التوقعات;arabic;clean;واثق قدرتي علي تلبيه التوقعات;['واثق', 'قدرتي', 'علي', 'تلبيه', 'التوقعات']
أتخذ نهجًا استباقيًا في تحديد الفرص;arabic;clean;نهجا استباقيا تحديد الفرص;['نهجا', 'استباقيا', 'تحديد', 'الفرص']
أستطيع العمل بشكل مستقل وضمن الفريق;arabic;clean;استطيع العمل بشكل مستقل وضمن الفريق;['استطيع', 'العمل', 'بشكل', 'مستقل', 'وضمن', 'الفريق']
لدي خبرة في التخطيط الاستراتيجي;arabic;clean;لدي خبره التخطيط الاستراتيجي;['لدي', 'خبره', 'التخطيط', 'الاستراتيجي']
مركز على التفاصيل ودقيق;arabic;clean;مركز علي التفاصيل ودقيق;['مركز', 'علي', 'التفاصيل', 'ودقيق']
متحفز لتقديم النتائج;arabic;clean;متحفز لتقديم النتايج;['متحفز', 'لتقديم', 'النتايج']
لدي مهارات تواصل ممتازة;arabic;clean;لدي مهارات تواصل ممتازه;['لدي', 'مهارات', 'تواصل', 'ممتازه']
متحمس للانضمام إلى فريقكم;arabic;clean;متحمس للانضمام الي فريقكم;['متحمس', 'للانضمام', 'الي', 'فريقكم']
واثق في أخذ المبادرة;arabic;clean;واثق اخذ المبادره;['واثق', 'اخذ', 'المبادره']
أجيد ترتيب الأولويات;arabic;clean;اجيد ترتيب الاولويات;['اجيد', 'ترتيب', 'الاولويات']
ملتزم بتحسين العمليات;arabic;clean;ملتزم بتحسين العمليات;['ملتزم', 'بتحسين', 'العمليات']
مرن في أسلوب العمل;arabic;clean;مرن اسلوب العمل;['مرن', 'اسلوب', 'العمل']
موجه نحو النتائج والأهداف;arabic;clean;موجه النتايج والاهداف;['موجه', 'النتايج', 'والاهداف']
أتعلم بسرعة;arabic;clean;اتعلم بسرعه;['اتعلم', 'بسرعه']
شغوف بإضافة قيمة;arabic;clean;شغوف باضافه قيمه;['شغوف', 'باضافه', 'قيمه']
أتعامل مع التحديات بشكل استباقي;arabic;clean;اتعامل التحديات بشكل استباقي;['اتعامل', 'التحديات', 'بشكل', 'استباقي']
واثق في إدارة المسؤوليات;arabic;clean;واثق اداره المسووليات;['واثق', 'اداره', 'المسووليات']
ملتزم بتحقيق الأهداف;arabic;clean;ملتزم بتحقيق الاهداف;['ملتزم', 'بتحقيق', 'الاهداف']
متحفز لإظهار قدراتي;arabic;clean;متحفز لاظهار قدراتي;['متحفز', 'لاظهار', 'قدراتي']
أركز على تقديم عمل عالي الجودة;arabic;clean;اركز علي تقديم عمل عالي الجوده;['اركز', 'علي', 'تقديم', 'عمل', 'عالي', 'الجوده']
أجيد التنسيق مع أعضاء الفريق;arabic;clean;اجيد التنسيق اعضاء الفريق;['اجيد', 'التنسيق', 'اعضاء', 'الفريق']
ملتزم بالنجاح المهني;arabic;clean;ملتزم بالنجاح المهني;['ملتزم', 'بالنجاح', 'المهني']
متحفز لتحمل المسؤولية;arabic;clean;متحفز لتحمل المسووليه;['متحفز', 'لتحمل', 'المسووليه']
أستطيع التعامل مع الضغط بفعالية;arabic;clean;استطيع التعامل الضغط بفعاليه;['استطيع', 'التعامل', 'الضغط', 'بفعاليه']
واثق في إدارة المشاريع;arabic;clean;واثق اداره المشاريع;['واثق', 'اداره', 'المشاريع']
منفتح على التوجيه والإرشاد;arabic;clean;منفتح علي التوجيه والارشاد;['منفتح', 'علي', 'التوجيه', 'والارشاد']
متحمس للتعلم من التجارب;arabic;clean;متحمس للتعلم التجارب;['متحمس', 'للتعلم', 'التجارب']
قادر على حل المشكلات المعقدة;arabic;clean;قادر علي حل المشكلات المعقده;['قادر', 'علي', 'حل', 'المشكلات', 'المعقده']
مدفوع لتحقيق النجاح;arabic;clean;مدفوع لتحقيق النجاح;['مدفوع', 'لتحقيق', 'النجاح']
واثق في المساهمة بالأفكار;arabic;clean;واثق المساهمه بالافكار;['واثق', 'المساهمه', 'بالافكار']
ملتزم بدعم أهداف الفريق;arabic;clean;ملتزم بدعم اهداف الفريق;['ملتزم', 'بدعم', 'اهداف', 'الفريق']
أتخذ نهجًا استباقيًا لإيجاد الحلول;arabic;clean;نهجا استباقيا لايجاد الحلول;['نهجا', 'استباقيا', 'لايجاد', 'الحلول']
قادر على إدارة أولويات متعددة;arabic;clean;قادر علي اداره اولويات متعدده;['قادر', 'علي', 'اداره', 'اولويات', 'متعدده']
متحمس للنمو المهني;arabic;clean;متحمس للنمو المهني;['متحمس', 'للنمو', 'المهني']
واثق من تحقيق النتائج;arabic;clean;واثق تحقيق النتايج;['واثق', 'تحقيق', 'النتايج']
أجيد التفكير التحليلي;arabic;clean;اجيد التفكير التحليلي;['اجيد', 'التفكير', 'التحليلي']
ملتزم بالعمل الجماعي والتعاون;arabic;clean;ملتزم بالعمل الجماعي والتعاون;['ملتزم', 'بالعمل', 'الجماعي', 'والتعاون']
متحفز لأخذ المبادرة;arabic;clean;متحفز لاخذ المبادره;['متحفز', 'لاخذ', 'المبادره']
أتكيف مع البيئات المتغيرة;arabic;clean;اتكيف البييات المتغيره;['اتكيف', 'البييات', 'المتغيره']
واثق من معرفتي ومهاراتي;arabic;clean;واثق معرفتي ومهاراتي;['واثق', 'معرفتي', 'ومهاراتي']
ملتزم بالتعلم المستمر;arabic;clean;ملتزم بالتعلم المستمر;['ملتزم', 'بالتعلم', 'المستمر']
أستطيع إدارة الوقت بفعالية;arabic;clean;استطيع اداره الوقت بفعاليه;['استطيع', 'اداره', 'الوقت', 'بفعاليه']
أتعلم باستمرار لتحسين الأداء;arabic;clean;اتعلم باستمرار لتحسين الاداء;['اتعلم', 'باستمرار', 'لتحسين', 'الاداء']
متحمس للمساهمة في المشاريع;arabic;clean;متحمس للمساهمه المشاريع;['متحمس', 'للمساهمه', 'المشاريع']
متحفز لتحسين الأداء;arabic;clean;متحفز لتحسين الاداء;['متحفز', 'لتحسين', 'الاداء']
واثق في حل المهام الصعبة;arabic;clean;واثق حل المهام الصعبه;['واثق', 'حل', 'المهام', 'الصعبه']
ملتزم بتحقيق النجاح;arabic;clean;ملتزم بتحقيق النجاح;['ملتزم', 'بتحقيق', 'النجاح']
أجيد العمل ضمن الفريق والتنسيق;arabic;clean;اجيد العمل ضمن الفريق والتنسيق;['اجيد', 'العمل', 'ضمن', 'الفريق', 'والتنسيق']
ملتزم بأهداف المؤسسة;arabic;clean;ملتزم باهداف الموسسه;['ملتزم', 'باهداف', 'الموسسه']
أتعامل مع المشكلات بشكل استباقي;arabic;clean;اتعامل المشكلات بشكل استباقي;['اتعامل', 'المشكلات', 'بشكل', 'استباقي']
قادر على إنجاز المهام الصعبة;arabic;clean;قادر علي انجاز المهام الصعبه;['قادر', 'علي', 'انجاز', 'المهام', 'الصعبه']
واثق في تنفيذ المسؤوليات;arabic;clean;واثق تنفيذ المسووليات;['واثق', 'تنفيذ', 'المسووليات']
متحمس لتعلم طرق وتقنيات جديدة;arabic;clean;متحمس لتعلم طرق وتقنيات جديده;['متحمس', 'لتعلم', 'طرق', 'وتقنيات', 'جديده']
متحفز لتقديم مساهمة إيجابية;arabic;clean;متحفز لتقديم مساهمه ايجابيه;['متحفز', 'لتقديم', 'مساهمه', 'ايجابيه']
ملتزم بتحقيق الأهداف المحددة;arabic;clean;ملتزم بتحقيق الاهداف المحدده;['ملتزم', 'بتحقيق', 'الاهداف', 'المحدده']
أجيد التواصل والتعاون;arabic;clean;اجيد التواصل والتعاون;['اجيد', 'التواصل', 'والتعاون']
واثق في عرض الأفكار;arabic;clean;واثق عرض الافكار;['واثق', 'عرض', 'الافكار']
أتكيف مع المواقف المتغيرة;arabic;clean;اتكيف المواقف المتغيره;['اتكيف', 'المواقف', 'المتغيره']
متحمس لمواجهة تحديات جديدة;arabic;clean;متحمس لمواجهه تحديات جديده;['متحمس', 'لمواجهه', 'تحديات', 'جديده']
أتخذ نهجًا استباقيًا لتقديم الحلول;arabic;clean;نهجا استباقيا لتقديم الحلول;['نهجا', 'استباقيا', 'لتقديم', 'الحلول']
ملتزم بتقديم النتائج بكفاءة;arabic;clean;ملتزم بتقديم النتايج بكفاءه;['ملتزم', 'بتقديم', 'النتايج', 'بكفاءه']
متحفز للمشاركة الفعالة;arabic;clean;متحفز للمشاركه الفعاله;['متحفز', 'للمشاركه', 'الفعاله']
واثق في تحقيق أهداف الفريق;arabic;clean;واثق تحقيق اهداف الفريق;['واثق', 'تحقيق', 'اهداف', 'الفريق']
أجيد ترتيب الأولويات والتخطيط;arabic;clean;اجيد ترتيب الاولويات والتخطيط;['اجيد', 'ترتيب', 'الاولويات', 'والتخطيط']
متحمس للمشاركة في مشاريع مهمة;arabic;clean;متحمس للمشاركه مشاريع مهمه;['متحمس', 'للمشاركه', 'مشاريع', 'مهمه']
قادر على إدارة الموارد بفعالية;arabic;clean;قادر علي اداره الموارد بفعاليه;['قادر', 'علي', 'اداره', 'الموارد', 'بفعاليه']
واثق في استراتيجيات حل المشكلات;arabic;clean;واثق استراتيجيات حل المشكلات;['واثق', 'استراتيجيات', 'حل', 'المشكلات']
ملتزم بالتميز المهني;arabic;clean;ملتزم بالتميز المهني;['ملتزم', 'بالتميز', 'المهني']
متحفز لدعم نمو المؤسسة;arabic;clean;متحفز لدعم نمو الموسسه;['متحفز', 'لدعم', 'نمو', 'الموسسه']
أتخذ نهجًا استباقيًا لتنفيذ الأفكار;arabic;clean;نهجا استباقيا لتنفيذ الافكار;['نهجا', 'استباقيا', 'لتنفيذ', 'الافكار']
أجيد التعامل مع المسؤوليات;arabic;clean;اجيد التعامل المسووليات;['اجيد', 'التعامل', 'المسووليات']
واثق في الوفاء بالمواعيد النهائية;arabic;clean;واثق الوفاء بالمواعيد النهاييه;['واثق', 'الوفاء', 'بالمواعيد', 'النهاييه']
أتكيف مع متطلبات العمل;arabic;clean;اتكيف متطلبات العمل;['اتكيف', 'متطلبات', 'العمل']
ملتزم بتحقيق النتائج الناجحة;arabic;clean;ملتزم بتحقيق النتايج الناجحه;['ملتزم', 'بتحقيق', 'النتايج', 'الناجحه']
متحفز لتطوير مهاراتي;arabic;clean;متحفز لتطوير مهاراتي;['متحفز', 'لتطوير', 'مهاراتي']
ah tmam;mixed;clean;ah tmam;['ah', 'tmam']
3ady ;mixed;clean;3ady;['3ady']
momken a3raf a2adem ezay?;mixed;clean;momken a3raf a2adem ezay;['momken', 'a3raf', 'a2adem', 'ezay']
el interview emta?;mixed;clean;el interview emta;['el', 'interview', 'emta']
el el foras el mota7?;mixed;clean;el el foras el mota7;['el', 'el', 'foras', 'el', 'mota7']
mkan el tadreeb feen?;mixed;clean;mkan el tadreeb feen;['mkan', 'el', 'tadreeb', 'feen']
aroo7 ezay?;mixed;clean;aroo7 ezay;['aroo7', 'ezay']
mosharka;mixed;clean;mosharka;['mosharka']
eltzab;mixed;clean;eltzab;['eltzab']
ta2deer;mixed;clean;ta2deer;['ta2deer']
mo2abla;mixed;clean;mo2abla;['mo2abla']
e7tram ;mixed;clean;e7tram;['e7tram']
mogtahed ;mixed;clean;mogtahed;['mogtahed']
raw3a;mixed;clean;raw3a;['raw3a']
gamed;mixed;clean;gamed;['gamed']
3adii;mixed;clean;3adii;['3adii']
tohfa;mixed;clean;tohfa;['tohfa']
shaghal ;mixed;clean;shaghal;['shaghal']
mohatam;mixed;clean;mohatam;['mohatam']
ay details;mixed;clean;ay details;['ay', 'details']
ay forsa;mixed;clean;ay forsa;['ay', 'forsa']
forsa;mixed;clean;forsa;['forsa']
mdh fahma 2asdek ;mixed;clean;mdh fahma 2asdek;['mdh', 'fahma', '2asdek']
eshra7 aktar;mixed;clean;eshra7 aktar;['eshra7', 'aktar']
wadda7ly ;mixed;clean;wadda7ly;['wadda7ly']
ah fhmt ;mixed;clean;ah fhmt;['ah', 'fhmt']
b2a tmam;mixed;clean;b2a tmam;['b2a', 'tmam']
3ndi moshkla feha ;mixed;clean;3ndi moshkla feha;['3ndi', 'moshkla', 'feha']
momken mosa3da?;mixed;clean;momken mosa3da;['momken', 'mosa3da']
momken 7d ysa3dny?;mixed;clean;momken 7d ysa3dny;['momken', '7d', 'ysa3dny']
7d byfham f el magal da?;mixed;clean;7d byfham f el magal da;['7d', 'byfham', 'f', 'el', 'magal', 'da']
a3mel eh?;mixed;clean;a3mel eh;['a3mel', 'eh']
7d hy2adem;mixed;clean;7d hy2adem;['7d', 'hy2adem']
el ta2deem ezay?;mixed;clean;el ta2deem ezay;['el', 'ta2deem', 'ezay']
momken el tafaseel?;mixed;clean;momken el tafaseel;['momken', 'el', 'tafaseel']
momken eldetails?;mixed;clean;momken eldetails;['momken', 'eldetails']
momken shar7 absat?;mixed;clean;momken shar7 absat;['momken', 'shar7', 'absat']
momken marag3?;mixed;clean;momken marag3;['momken', 'marag3']
abda2 ezay?;mixed;clean;abda2 ezay;['abda2', 'ezay']
eh el road map elli amshy 3leha?;mixed;clean;eh el road map elli amshy 3leha;['eh', 'el', 'road', 'map', 'elli', 'amshy', '3leha']
ah shoftha;mixed;clean;ah shoftha;['ah', 'shoftha']
momken msader?;mixed;clean;momken msader;['momken', 'msader']
ah rakezt;mixed;clean;ah rakezt;['ah', 'rakezt']
meen professional hna;mixed;clean;meen professional hna;['meen', 'professional', 'hna']
7d y3raf el sh2oon feen ;mixed;clean;7d y3raf el sh2oon feen;['7d', 'y3raf', 'el', 'sh2oon', 'feen']
shokran lestodafty elyom;mixed;clean;shokran lestodafty elyom;['shokran', 'lestodafty', 'elyom']
ana met7amesh le hathihi el forsah;mixed;clean;ana met7amesh le hathihi el forsah;['ana', 'met7amesh', 'le', 'hathihi', 'el', 'forsah']
ana shaghoof be hathha el magal;mixed;clean;ana shaghoof hathha el magal;['ana', 'shaghoof', 'hathha', 'el', 'magal']
laday khibra fi hathha el magal;mixed;clean;laday khibra fi hathha el magal;['laday', 'khibra', 'fi', 'hathha', 'el', 'magal']
atal3 lelta3allom wel nomoo;mixed;clean;atal3 lelta3allom wel nomoo;['atal3', 'lelta3allom', 'wel', 'nomoo']
ana saree3 el ta3allom;mixed;clean;ana saree3 el ta3allom;['ana', 'saree3', 'el', 'ta3allom']
a3mel gayed fe el fareeq;mixed;clean;a3mel gayed fe el fareeq;['a3mel', 'gayed', 'fe', 'el', 'fareeq']
ata3amel ma3 el ta7addyat be fa3alya;mixed;clean;ata3amel ma3 el ta7addyat fa3alya;['ata3amel', 'ma3', 'el', 'ta7addyat', 'fa3alya']
multazem be tahqiq el natayeg;mixed;clean;multazem tahqiq el natayeg;['multazem', 'tahqiq', 'el', 'natayeg']
laday maharat qaweya fi 7al el moshkalat;mixed;clean;laday maharat qaweya fi 7al el moshkalat;['laday', 'maharat', 'qaweya', 'fi', '7al', 'el', 'moshkalat']
asta2tar el maham el mot3adeda be kefa2a;mixed;clean;asta2tar el maham el mot3adeda kefa2a;['asta2tar', 'el', 'maham', 'el', 'mot3adeda', 'kefa2a']
ana mot7amesh gedan;mixed;clean;ana mot7amesh gedan;['ana', 'mot7amesh', 'gedan']
atakef besor3a ma3 el bee2at el gededa;mixed;clean;atakef besor3a ma3 el bee2at el gededa;['atakef', 'besor3a', 'ma3', 'el', 'bee2at', 'el', 'gededa']
atwasal be fa3alya;mixed;clean;atwasal fa3alya;['atwasal', 'fa3alya']
akhdh el mobadrah fi el masharee3;mixed;clean;akhdh el mobadrah fi el masharee3;['akhdh', 'el', 'mobadrah', 'fi', 'el', 'masharee3']
awalli ehtemam kbeer bel tafaseel;mixed;clean;awalli ehtemam kbeer bel tafaseel;['awalli', 'ehtemam', 'kbeer', 'bel', 'tafaseel']
ana montazem we moothoq;mixed;clean;ana montazem moothoq;['ana', 'montazem', 'moothoq']
laday khibra fi el qiyada;mixed;clean;laday khibra fi el qiyada;['laday', 'khibra', 'fi', 'el', 'qiyada']
ana wathiq min kadraty;mixed;clean;ana wathiq min kadraty;['ana', 'wathiq', 'min', 'kadraty']
montafe7 3ala el molahazat wel tahseen;mixed;clean;montafe7 3ala el molahazat wel tahseen;['montafe7', '3ala', 'el', 'molahazat', 'wel', 'tahseen']
laday maharah fi [maharah mo7addadah];mixed;clean;laday maharah fi maharah mo7addadah;['laday', 'maharah', 'fi', 'maharah', 'mo7addadah']
atqan [barnameg/ada mo7addadah];mixed;clean;atqan barnamegada mo7addadah;['atqan', 'barnamegada', 'mo7addadah']
laqad anjazt masharee3 moshaabha b neja7;mixed;clean;laqad anjazt masharee3 moshaabha b neja7;['laqad', 'anjazt', 'masharee3', 'moshaabha', 'b', 'neja7']
azdahar taht el 7agz;mixed;clean;azdahar taht el 7agz;['azdahar', 'taht', 'el', '7agz']
motafa2el bel mosahamah fe fareeqkom;mixed;clean;motafa2el bel mosahamah fe fareeqkom;['motafa2el', 'bel', 'mosahamah', 'fe', 'fareeqkom']
aqdir el 3amal el ta3awoni;mixed;clean;aqdir el 3amal el ta3awoni;['aqdir', 'el', '3amal', 'el', 'ta3awoni']
ana mowajjah nahw el hadaf;mixed;clean;ana mowajjah nahw el hadaf;['ana', 'mowajjah', 'nahw', 'el', 'hadaf']
maren we qaabel le el takyeef;mixed;clean;maren qaabel le el takyeef;['maren', 'qaabel', 'le', 'el', 'takyeef']
laday akhlaqat 3amal qaweya;mixed;clean;laday akhlaqat 3amal qaweya;['laday', 'akhlaqat', '3amal', 'qaweya']
o7eb ta3allom taqniyat gededa;mixed;clean;o7eb ta3allom taqniyat gededa;['o7eb', 'ta3allom', 'taqniyat', 'gededa']
multazem bel ta7seen el mostamer;mixed;clean;multazem bel ta7seen el mostamer;['multazem', 'bel', 'ta7seen', 'el', 'mostamer']
arka2ez 3ala el natayeg;mixed;clean;arka2ez 3ala el natayeg;['arka2ez', '3ala', 'el', 'natayeg']
laday khibra fe el 3amal ma3 fira2 motanawwe3a;mixed;clean;laday khibra fe el 3amal ma3 fira2 motanawwe3a;['laday', 'khibra', 'fe', 'el', '3amal', 'ma3', 'fira2', 'motanawwe3a']
laday maharat edaret el wa2t momtaza;mixed;clean;laday maharat edaret el wa2t momtaza;['laday', 'maharat', 'edaret', 'el', 'wa2t', 'momtaza']
shaghoof betaqdeem 3amal zo7a3;mixed;clean;shaghoof betaqdeem 3amal zo7a3;['shaghoof', 'betaqdeem', '3amal', 'zo7a3']
atakhdh nahj estebaqy fe eijad el 7olool;mixed;clean;atakhdh nahj estebaqy fe eijad el 7olool;['atakhdh', 'nahj', 'estebaqy', 'fe', 'eijad', 'el', '7olool']
laday maharat ta7leelya qaweya;mixed;clean;laday maharat ta7leelya qaweya;['laday', 'maharat', 'ta7leelya', 'qaweya']
asta2tar tartib el awlaweyat be fa3alya;mixed;clean;asta2tar tartib el awlaweyat fa3alya;['asta2tar', 'tartib', 'el', 'awlaweyat', 'fa3alya']
ana mot7amesh zatyan;mixed;clean;ana mot7amesh zatyan;['ana', 'mot7amesh', 'zatyan']
a3mel gayed be esteklal;mixed;clean;a3mel gayed esteklal;['a3mel', 'gayed', 'esteklal']
laday khibra fi 7al el moshkalat taht el 7agz;mixed;clean;laday khibra fi 7al el moshkalat taht el 7agz;['laday', 'khibra', 'fi', '7al', 'el', 'moshkalat', 'taht', 'el', '7agz']
multazem bel nomoo el mehni;mixed;clean;multazem bel nomoo el mehni;['multazem', 'bel', 'nomoo', 'el', 'mehni']
wathiq fe el ta3amul ma3 el mas2oolyat;mixed;clean;wathiq fe el ta3amul ma3 el mas2oolyat;['wathiq', 'fe', 'el', 'ta3amul', 'ma3', 'el', 'mas2oolyat']
mot7amesh letagawoz el tawaqo3at;mixed;clean;mot7amesh letagawoz el tawaqo3at;['mot7amesh', 'letagawoz', 'el', 'tawaqo3at']
usharek el afkar be nesba lel fareeq;mixed;clean;usharek el afkar nesba lel fareeq;['usharek', 'el', 'afkar', 'nesba', 'lel', 'fareeq']
mosta3ed le moqawamat el ta7addyat el gededa;mixed;clean;mosta3ed le moqawamat el ta7addyat el gededa;['mosta3ed', 'le', 'moqawamat', 'el', 'ta7addyat', 'el', 'gededa']
laday sagl najah fe el injazat;mixed;clean;laday sagl najah fe el injazat;['laday', 'sagl', 'najah', 'fe', 'el', 'injazat']
mot7amesh le e7da2 ta2eer 2egiaby;mixed;clean;mot7amesh le e7da2 ta2eer 2egiaby;['mot7amesh', 'le', 'e7da2', 'ta2eer', '2egiaby']
awalli ehtemam bel tafaseel;mixed;clean;awalli ehtemam bel tafaseel;['awalli', 'ehtemam', 'bel', 'tafaseel']
multazem bel wafa2 bel mawa3eed el nehayeah;mixed;clean;multazem bel wafa2 bel mawa3eed el nehayeah;['multazem', 'bel', 'wafa2', 'bel', 'mawa3eed', 'el', 'nehayeah']
montafe7 3ala el ta3allom men zomala2y;mixed;clean;montafe7 3ala el ta3allom men zomala2y;['montafe7', '3ala', 'el', 'ta3allom', 'men', 'zomala2y']
aqdir el ta3amul ma3 el maham el mo3a9ada;mixed;clean;aqdir el ta3amul ma3 el maham el mo3a9ada;['aqdir', 'el', 'ta3amul', 'ma3', 'el', 'maham', 'el', 'mo3a9ada']
laday maharat tanzimeya qaweya;mixed;clean;laday maharat tanzimeya qaweya;['laday', 'maharat', 'tanzimeya', 'qaweya']
shaghoof be tahqiq el ahdaf;mixed;clean;shaghoof tahqiq el ahdaf;['shaghoof', 'tahqiq', 'el', 'ahdaf']
laday khibra fi edaret el masharee3;mixed;clean;laday khibra fi edaret el masharee3;['laday', 'khibra', 'fi', 'edaret', 'el', 'masharee3']
wathiq fe taqdeem afkary;mixed;clean;wathiq fe taqdeem afkary;['wathiq', 'fe', 'taqdeem', 'afkary']
ajid 7al el nizaa2at;mixed;clean;ajid 7al el nizaa2at;['ajid', '7al', 'el', 'nizaa2at']
laday mawqef 2egiaby;mixed;clean;laday mawqef 2egiaby;['laday', 'mawqef', '2egiaby']
laday maharat ta3amul ma3 el masharee3 el mo3a9ada;mixed;clean;laday maharat ta3amul ma3 el masharee3 el mo3a9ada;['laday', 'maharat', 'ta3amul', 'ma3', 'el', 'masharee3', 'el', 'mo3a9ada']
ana motafa2el;mixed;clean;ana motafa2el;['ana', 'motafa2el']
el 3amal el moshtarak yqawy el fereeq.;mixed;clean;el 3amal el moshtarak yqawy el fereeq;['el', '3amal', 'el', 'moshtarak', 'yqawy', 'el', 'fereeq']
ana da2man a7eb asaa3ed el 3okala2y.;mixed;clean;ana da2man a7eb asaa3ed el 3okala2y;['ana', 'da2man', 'a7eb', 'asaa3ed', 'el', '3okala2y']
el ta3awen fel masharee3 beyzeed el intaj.;mixed;clean;el ta3awen fel masharee3 beyzeed el intaj;['el', 'ta3awen', 'fel', 'masharee3', 'beyzeed', 'el', 'intaj']
el zakah we el kher yj3al el 3alam ahsan.;mixed;clean;el zakah el kher yj3al el 3alam ahsan;['el', 'zakah', 'el', 'kher', 'yj3al', 'el', '3alam', 'ahsan']
el ta3awen ma3 el zomala2y mohem geddan.;mixed;clean;el ta3awen ma3 el zomala2y mohem geddan;['el', 'ta3awen', 'ma3', 'el', 'zomala2y', 'mohem', 'geddan']
el mosharka fe el masharee3 bt7aqqeq nata2eg a7san.;mixed;clean;el mosharka fe el masharee3 bt7aqqeq nata2eg a7san;['el', 'mosharka', 'fe', 'el', 'masharee3', 'bt7aqqeq', 'nata2eg', 'a7san']
el mosahama fel fereeq btzeed el ta7deyat.;mixed;clean;el mosahama fel fereeq btzeed el ta7deyat;['el', 'mosahama', 'fel', 'fereeq', 'btzeed', 'el', 'ta7deyat']
ana da2man asta3mel el fursa le mosahama.;mixed;clean;ana da2man asta3mel el fursa le mosahama;['ana', 'da2man', 'asta3mel', 'el', 'fursa', 'le', 'mosahama']
el 3amal el kheir sa3adny at3alem we atakawn.;mixed;clean;el 3amal el kheir sa3adny at3alem atakawn;['el', '3amal', 'el', 'kheir', 'sa3adny', 'at3alem', 'atakawn']
el teamwork mohem le el naja7 el meshtarak.;mixed;clean;el teamwork mohem le el naja7 el meshtarak;['el', 'teamwork', 'mohem', 'le', 'el', 'naja7', 'el', 'meshtarak']
el masharee3 el moshtaraka btzeed el kher lel fereeq.;mixed;clean;el masharee3 el moshtaraka btzeed el kher lel fereeq;['el', 'masharee3', 'el', 'moshtaraka', 'btzeed', 'el', 'kher', 'lel', 'fereeq']
el ta3awen we el mosahama by7sen el moroo2a.;mixed;clean;el ta3awen el mosahama by7sen el moroo2a;['el', 'ta3awen', 'el', 'mosahama', 'by7sen', 'el', 'moroo2a']
ana mot7amesh le mosahama fe kol mashroo3.;mixed;clean;ana mot7amesh le mosahama fe kol mashroo3;['ana', 'mot7amesh', 'le', 'mosahama', 'fe', 'kol', 'mashroo3']
el mosharaka fel fereeq btzeed el wa3y.;mixed;clean;el mosharaka fel fereeq btzeed el wa3y;['el', 'mosharaka', 'fel', 'fereeq', 'btzeed', 'el', 'wa3y']
el 3amal el kheir ye3lemna el sabr we el ta3awen.;mixed;clean;el 3amal el kheir ye3lemna el sabr el ta3awen;['el', '3amal', 'el', 'kheir', 'ye3lemna', 'el', 'sabr', 'el', 'ta3awen']
ana as3ad lama asa3ed el akhareen.;mixed;clean;ana as3ad lama asa3ed el akhareen;['ana', 'as3ad', 'lama', 'asa3ed', 'el', 'akhareen']
el masharee3 el moshtaraka btzeed el khibra.;mixed;clean;el masharee3 el moshtaraka btzeed el khibra;['el', 'masharee3', 'el', 'moshtaraka', 'btzeed', 'el', 'khibra']
el ta3awen ma3 el zomala2y beyzeed el tafahem.;mixed;clean;el ta3awen ma3 el zomala2y beyzeed el tafahem;['el', 'ta3awen', 'ma3', 'el', 'zomala2y', 'beyzeed', 'el', 'tafahem']
